,athlete_id,name,born_date,died_date,born_city,born_country,born_region,height_cm,weight_kg,NOC
134230,137277,Lea Bouard,1996-06-07,,Weinheim,(GER),Baden-Württemberg,174.0,64.0,(GER)
134231,137278,Julia Eichinger,1992-12-28,,Freyung,(GER),Bayern,166.0,60.0,(GER)
134232,137279,Katharina Förster,1988-11-06,,Lindenberg im Allgäu,(GER),Bayern,164.0,61.0,(GER)
134233,137281,Kea Deike Kühnel,1991-03-16,,Bremerhaven,(GER),Bremen,170.0,57.0,(GER)
134234,137282,Paul Eckert,1990-09-09,,Prien am Chiemsee,(GER),Bayern,176.0,79.0,(GER)
134235,137283,Tim Hronek,1995-06-01,,Traunstein,(GER),Bayern,174.0,75.0,(GER)
134236,137284,Florian Wilmsmann,1996-01-21,,Tegernsee,(GER),Bayern,178.0,78.0,(GER)
134237,137285,Annika Hocke,2000-07-16,,Berlin,(GER),Berlin,156.0,45.0,(GER)
134238,137286,Kavita Lorenz,1995-09-05,,Berlin,(GER),Berlin,157.0,45.0,(GER)
134239,137287,Nicole Schott,1996-09-12,,Essen,(GER),Nordrhein-Westfalen,163.0,49.0,(GER)
134240,137288,Ruben Blommaert,1992-03-05,,,,,180.0,76.0,(BEL)
134241,137289,Paul Fentz,1992-09-08,,Berlin,(GER),Berlin,179.0,68.0,(GER)
134242,137290,Bruno Massot,1989-01-28,,Caen,(FRA),Calvados,184.0,90.0,(FRA)
134243,137291,"Panagiotis ""Joti"" Polizoakis",1995-06-09,,Bietigheim-Bissingen,(GER),Baden-Württemberg,170.0,,(GER)
134244,137292,Sinan Akdağ,1989-11-05,,Rosenheim,(GER),Bayern,188.0,89.0,(GER)
134245,137293,Danny aus den Birken,1985-02-15,,Düsseldorf,(GER),Nordrhein-Westfalen,185.0,89.0,(GER)
134246,137294,Daryl Boyle,1987-02-24,,Sparwood,(CAN),British Columbia,185.0,91.0,(CAN)
134247,137295,Yasin Ehliz,1992-12-30,,Bad Tölz,(GER),Bayern,178.0,84.0,(GER)
134248,137296,Gerrit Fauser,1989-07-13,,Nürnberg,(GER),Bayern,183.0,87.0,(GER)
134249,137297,Patrick Hager,1988-09-08,,Stuttgart,(GER),Baden-Württemberg,178.0,80.0,(GER)
134250,137298,Frank Hördler,1985-01-26,,Bad Muskau,(GER),Sachsen,183.0,86.0,(GER)
134251,137299,Dominik Kahun,1995-07-02,,Planá u Mariánských Lázní,(CZE),Plzeňský kraj,180.0,79.0,(CZE)
134252,137300,Marcus Kink,1985-01-13,,Düsseldorf,(GER),Nordrhein-Westfalen,185.0,97.0,(GER)
134253,137301,Björn Krupp,1991-03-06,,Buffalo,(USA),New York,191.0,92.0,(USA)
134254,137302,Brooks Macek,1992-05-15,,Winnipeg,(CAN),Manitoba,180.0,82.0,(CAN)
134255,137303,Frank Mauer,1988-04-12,,Heidelberg,(GER),Baden-Württemberg,184.0,90.0,(GER)
134256,137304,Jonas Müller,1995-11-19,,Berlin,(GER),Berlin,183.0,85.0,(GER)
134257,137305,Shane Moritz Müller,1986-11-19,,Frankfurt am Main,(GER),Hessen,188.0,91.0,(GER)
134258,137306,Marcel Noebels,1992-03-14,,Tönisvorst,(GER),Nordrhein-Westfalen,188.0,95.0,(GER)
134259,137307,"Leonhard ""Leo"" Pföderl",1993-09-01,,Bad Tölz,(GER),Bayern,183.0,85.0,(GER)
134260,137308,Timo Pielmeier,1989-07-07,,Deggendorf,(GER),Bayern,183.0,82.0,(GER)
134261,137309,Matthias Plachta,1991-05-16,,Freiburg im Breisgau,(GER),Baden-Württemberg,188.0,100.0,(GER)
134262,137310,Patrick Reimer,1982-12-10,,Mindelheim,(GER),Bayern,178.0,86.0,(GER)
134263,137312,Felix Schütz,1987-11-03,,Erding,(GER),Bayern,180.0,85.0,(GER)
134264,137313,Yannic Seidenberg,1984-01-11,,Villingen-Schwenningen,(GER),Baden-Württemberg,173.0,82.0,(GER)
134265,137314,David Wolf,1989-09-15,,Düsseldorf,(GER),Nordrhein-Westfalen,191.0,98.0,(GER)
134266,137315,Dajana Eitberger,1991-01-07,,Ilmenau,(GER),Thüringen,180.0,78.0,(GER)
134267,137316,Johannes Ludwig,1986-02-14,,Suhl,(GER),Thüringen,186.0,87.0,(GER)
134268,137317,Vinzenz Geiger,1997-07-24,,Oberstdorf,(GER),Bayern,180.0,65.0,(GER)
134269,137318,Anna Fernstädt,1996-11-23,,,,,172.0,72.0,(CZE)
134270,137319,Tina Hermann,1992-03-05,,Ehringshausen,(GER),Hessen,169.0,64.0,(GER)
134271,137320,Jacqueline Lölling,1995-02-06,,Siegen,(GER),Nordrhein-Westfalen,179.0,77.0,(GER)
134272,137321,Alexander Gassner (Gasznar-),1989-08-09,,Prundu Bârgăului,(ROU),Bistrița-Năsăud,173.0,83.0,(ROU)
134273,137322,Christopher Grotheer,1992-07-31,,Wernigerode,(GER),Sachsen-Anhalt,180.0,78.0,(GER)
134274,137323,Axel Jungk,1991-03-05,,Zschopau,(GER),Sachsen,184.0,80.0,(GER)
134275,137324,Juliane Seyfarth,1990-02-19,,Eisenach,(GER),Thüringen,158.0,44.0,(GER)
134276,137325,Ramona Straub,1993-09-19,,Titisee-Neustadt,(GER),Baden-Württemberg,164.0,60.0,(GER)
134277,137326,Markus Eisenbichler,1991-04-03,,Bad Reichenhall,(GER),Bayern,175.0,59.0,(GER)
134278,137327,Karl Geiger,1993-02-11,,Oberstdorf,(GER),Bayern,185.0,62.0,(GER)
134279,137328,Stephan Leyhe,1992-01-05,,Volkmarsen,(GER),Hessen,174.0,65.0,(GER)
134280,137329,Jana Fischer,1999-05-08,,Titisee-Neustadt,(GER),Baden-Württemberg,174.0,75.0,(GER)
134281,137330,Ramona Theresia Hofmeister,1996-03-28,,Bischofswiesen,(GER),Bayern,164.0,59.0,(GER)
134282,137331,Carolin Langenhorst,1996-02-03,,Hamm,(GER),Nordrhein-Westfalen,168.0,65.0,(GER)
134283,137332,Silvia Mittermüller,1983-08-08,,,,,167.0,59.0,(GER)
134284,137333,Martin Nörl,1993-08-12,,Landshut,(GER),Bayern,180.0,86.0,(GER)
134285,137334,Roxanne Dufter,1992-02-13,,Kempten,(GER),Bayern,185.0,74.0,(GER)
134286,137335,Michelle Uhrig,1996-01-20,,Berlin,(GER),Berlin,163.0,56.0,(GER)
134287,137336,Joel Dufter,1995-03-18,,Traunstein,(GER),Bayern,186.0,83.0,(GER)
134288,137337,Bianca Walter (-Merker),1990-03-31,,Dresden,(GER),Sachsen,167.0,65.0,(GER)
134289,137338,Akwasi Frimpong,1986-02-11,,Kumasi,(GHA),Western,171.0,80.0,(GHA)
134290,137339,Ioannis Antoniou,1995-01-27,,Lamia,(GRE),Sterea Ellada,185.0,87.0,(GRE)
134291,137341,Arabella Carolina Yili Ng,2001-10-08,,Hong Kong,(HKG),Hong Kong,,,(HKG)
134292,137342,Szonja Katalin Hozmann,2001-04-27,,Budapest,(HUN),Budapest,175.0,64.0,(HUN)
134293,137343,Mariann Mimi Maróty,1998-10-10,,Budapest,(HUN),Budapest,160.0,54.0,(HUN)
134294,137344,Márton Kékesi,1995-12-19,,Miskolc,(HUN),Borsod-Abaúj-Zemplén,173.0,71.0,(HUN)
134295,137345,Ádám Kónya,1992-12-19,,Veszprém,(HUN),Veszprém,188.0,74.0,(HUN)
134296,137346,"Elizabeth Marian ""Liz"" Swaney",1984-07-30,,Berkeley,(USA),California,165.0,56.0,(USA)
134297,137347,Ivett Tóth,1998-12-20,,Debrecen,(HUN),Hajdú-Bihar,159.0,49.0,(HUN)
134298,137348,Sára Luca Bácskai,1999-06-20,,Budapest,(HUN),Budapest,165.0,60.0,(HUN)
134299,137349,Petra Jászapáti,1998-12-31,,Szeged,(HUN),Csongrád,165.0,58.0,(HUN)
134300,137350,Csaba Burján,1994-09-27,,Pécs,(HUN),Baranya,182.0,79.0,(HUN)
134301,137351,Shaoang Liu,1998-03-13,,Budapest,(HUN),Budapest,182.0,78.0,(HUN)
134302,137354,Jagdish Singh,1991-07-01,,,,,178.0,65.0,(IND)
134303,137355,Samaneh Beyrami Baher,1991-06-12,,,,,171.0,60.0,
134304,137356,Tess Arbez,1997-12-01,,Saint-Julien-en-Genevois,(FRA),Haute-Savoie,164.0,58.0,(FRA)
134305,137357,Patrick Alexander McMillan,1991-11-06,,Letterkenny,(IRL),Donegal,177.0,83.0,(IRL)
134306,137358,Thomas Hjalmar Maloney Westgård,1995-10-10,,Leka,(NOR),Trøndelag,188.0,82.0,(NOR)
134307,137359,"Brendan ""Bubba"" Newby",1996-09-09,,Cork,(IRL),Cork,185.0,,(IRL)
134308,137361,Freydís Halla Einarsdóttir,1994-10-03,,Reykjavík,(ISL),Höfuðborgarsvæði,185.0,71.0,(ISL)
134309,137362,Sturla Snær Snorrason,1994-03-01,,Reykjavík,(ISL),Höfuðborgarsvæði,177.0,77.0,(ISL)
134310,137363,Elsa Guðrún Jónsdóttir,1986-03-26,,Akureyri,(ISL),Norðurland eystra,168.0,60.0,(ISL)
134311,137364,Snorri Eythor Einarsson,1986-02-21,,Alta,(NOR),Troms og Finnmark,,,(NOR)
134312,137365,Isak Stianson Pedersen,1997-06-04,,,,,,,(NOR)
134313,137366,Itamar Amos Biran,1998-03-03,,Camden,(GBR),England,188.0,80.0,(GBR)
134314,137367,Aimee Buchanan,1993-06-11,,Boston,(USA),Massachusetts,165.0,,(USA)
134315,137368,Paige Conners,2000-04-09,,Pittsford,(USA),New York,165.0,,(USA)
134316,137369,Adel Tankova,2000-05-22,,Dnipro,(UKR),Dnipropetrovsk,163.0,,(UKR)
134317,137370,Daniel Samohin,1998-03-12,,Tel Aviv,(ISR),Tel Aviv,176.0,73.0,(ISR)
134318,137371,"Ronald ""Rony"" Zilberberg",1996-04-04,,Kiriyat Shmona,(ISR),HaTzafons,180.0,,(ISR)
134319,137372,"Adam Jeremy ""A. J."" Edelman",1991-03-14,,Boston,(USA),Massachusetts,177.0,83.0,(USA)
134320,137374,Marta Bassino,1996-02-27,,Cuneo,(ITA),Cuneo,167.0,56.0,(ITA)
134321,137375,Irene Curtoni,1985-08-11,,Échirolles,(FRA),Isère,170.0,60.0,(FRA)
134322,137376,Nicol Delago,1996-01-05,,Bressanone,(ITA),Bolzano-Bozen,,,(ITA)
134323,137377,Sofia Goggia,1992-11-15,,Bergamo,(ITA),Bergamo,169.0,67.0,(ITA)
134324,137378,Emanuele Buzzi,1994-10-27,,San Candido,(ITA),Bolzano-Bozen,180.0,83.0,(ITA)
134325,137379,Florian Eisath,1984-11-27,,Bolzano,(ITA),Bolzano-Bozen,177.0,84.0,(ITA)
134326,137380,Matteo Marsaglia,1985-10-05,,Roma,(ITA),Roma,180.0,80.0,(ITA)
134327,137381,Riccardo Tonetti,1989-05-14,,Bolzano,(ITA),Bolzano-Bozen,178.0,82.0,(ITA)
134328,137382,Alex Vinatzer,1999-09-22,,Bolzano,(ITA),Bolzano-Bozen,189.0,81.0,(ITA)
134329,137383,Federica Sanfilippo,1990-10-24,,Vipiteno,(ITA),Bolzano-Bozen,165.0,73.0,(ITA)
134330,137384,Lisa Vittozzi,1995-02-04,,Pieve di Cadore,(ITA),Belluno,176.0,60.0,(ITA)
134331,137385,Thomas Bormolini,1991-08-29,,Sondalo,(ITA),Sondrio,173.0,78.0,(ITA)
134332,137387,Giuseppe Montello,1992-12-07,,Tolmezzo,(ITA),Udine,,,(ITA)
134333,137388,Lorenzo Bilotti,1994-09-21,,Faenza,(ITA),Ravenna,181.0,81.0,(ITA)
134334,137390,Anna Comarella,1997-03-12,,Pieve di Cadore,(ITA),Belluno,165.0,56.0,(ITA)
134335,137391,Sara Pellegrini,1986-05-05,,Varel,(GER),Niedersachsen,184.0,70.0,(GER)
134336,137392,Lucia Scardoni,1991-03-22,,Verona,(ITA),Verona,170.0,58.0,(ITA)
134337,137393,Mirco Bertolina,1991-05-11,,Sondalo,(ITA),Sondrio,180.0,72.0,(ITA)
134338,137394,Maicol Rastelli,1991-04-28,,Sondalo,(ITA),Sondrio,170.0,66.0,(ITA)
134339,137395,Sergio Rigoni,1986-04-27,,Asiago,(ITA),Vicenza,183.0,78.0,(ITA)
134340,137396,Giandomenico Salvadori,1992-10-08,,Feltre,(ITA),Belluno,170.0,68.0,(ITA)
134341,137397,Stefan Zelger,1995-09-09,,Bolzano,(ITA),Bolzano-Bozen,174.0,65.0,(ITA)
134342,137398,Daniele Ferrazza,1993-03-16,,Trento,(ITA),Trento,193.0,,(ITA)
134343,137399,Simone Gonin,1989-08-23,,Savigliano,(ITA),Cuneo,168.0,,(ITA)
134344,137400,Amos Mosaner,1995-03-12,,Trento,(ITA),Trento,197.0,,(ITA)
134345,137401,Andrea Pilzer,1991-08-27,,Trento,(ITA),Trento,175.0,,(ITA)
134346,137403,Debora Pixner,1992-09-24,,Merano,(ITA),Bolzano-Bozen,166.0,,(ITA)
134347,137404,Siegmar Klotz,1987-10-28,,Merano,(ITA),Bolzano-Bozen,189.0,92.0,(ITA)
134348,137405,Stefan Johann Thanei,1981-09-03,,Silandro,(ITA),Bolzano-Bozen,184.0,85.0,(ITA)
134349,137406,Giada Russo,1997-05-25,,Torino,(ITA),Torino,160.0,,(ITA)
134350,137407,Matteo Rizzo,1998-09-05,,Roma,(ITA),Roma,170.0,58.0,(ITA)
134351,137408,Kevin Fischnaller,1993-12-02,,Bressanone,(ITA),Bolzano-Bozen,180.0,81.0,(ITA)
134352,137409,Fabian Malleier,1998-01-04,,Merano,(ITA),Bolzano-Bozen,176.0,76.0,(ITA)
134353,137410,Ivan Nagler,1999-01-30,,Brunico,(ITA),Bolzano-Bozen,185.0,82.0,(ITA)
134354,137411,Raffaele Buzzi,1995-07-17,,Tolmezzo,(ITA),Udine,180.0,68.0,(ITA)
134355,137412,Aaron Kostner,1999-07-08,,Vipiteno,(ITA),Bolzano-Bozen,171.0,79.0,(ITA)
134356,137413,"Joseph Luke ""Joe"" Cecchini",1982-05-25,,Trail,(CAN),British Columbia,181.0,87.0,(CAN)
134357,137414,Lara Malsiner,2000-04-14,,Vipiteno,(ITA),Bolzano-Bozen,168.0,59.0,(ITA)
134358,137415,Manuela Malsiner,1997-12-15,,Vipiteno,(ITA),Bolzano-Bozen,160.0,,(ITA)
134359,137416,Federico Cecon,1994-06-11,,Tolmezzo,(ITA),Udine,173.0,62.0,(ITA)
134360,137417,Alex Insam,1997-12-19,,Bressanone,(ITA),Bolzano-Bozen,185.0,60.0,(ITA)
134361,137420,Edwin Coratti,1991-06-19,,Silandro,(ITA),Bolzano-Bozen,170.0,77.0,(ITA)
134362,137421,Mirko Felicetti,1992-07-15,,Cavalese,(ITA),Trento,178.0,78.0,(ITA)
134363,137422,Michele Godino,1992-01-11,,Chioggia,(ITA),Venezia,189.0,90.0,(ITA)
134364,137423,Alberto Maffei,1995-05-11,,Tione di Trento,(ITA),Trento,175.0,70.0,(ITA)
134365,137424,Lorenzo Sommariva,1993-08-05,,,,,187.0,,(ITA)
134366,137425,Francesca Bettrone,1991-08-05,,Venezia,(ITA),Venezia,164.0,59.0,(ITA)
134367,137426,Riccardo Bugari,1991-02-06,,San Benedetto del Tronto,(ITA),Ascoli Piceno,180.0,71.0,(ITA)
134368,137427,Davide Ghiotto,1993-12-03,,Vicenza,(ITA),Vicenza,,,(ITA)
134369,137429,Nicola Tumolero,1994-09-24,,Asiago,(ITA),Vicenza,170.0,65.0,(ITA)
134370,137430,Cynthia Mascitto,1992-10-04,,Montréal,(CAN),Québec,176.0,64.0,(CAN)
134371,137431,Carrie Russell,1990-10-18,,Cedar Valley,(JAM),Saint Thomas,168.0,77.0,(JAM)
134372,137432,Anthony Watson,1989-11-05,,Vineland,(USA),New Jersey,180.0,82.0,(USA)
134373,137433,Asa Ando,1996-04-24,,Asahikawa,(JPN),Hokkaido,169.0,62.0,(JPN)
134374,137434,Haruna Ishikawa,1994-07-20,,Kanazawa,(JPN),Ishikawa,,,(JPN)
134375,137435,Tomoya Ishii,1989-05-23,,Utashinai,(JPN),Hokkaido,173.0,73.0,(JPN)
134376,137436,Sari Furuya-Maeda,1990-05-25,,Kutchan,(JPN),Hokkaido,165.0,55.0,(JPN)
134377,137437,Asuka Hachisuka,1992-09-26,,,,,,,(JPN)
134378,137438,Yurie Tanaka,1989-01-06,,Minami-Uonuma,(JPN),Niigata,,,(JPN)
134379,137439,Mikito Tachizaki,1988-05-17,,Towada,(JPN),Aomori,171.0,68.0,(JPN)
134380,137440,Satsuki Fujisawa,1991-05-24,,Kitami,(JPN),Hokkaido,156.0,58.0,(JPN)
134381,137441,Yumi Suzuki,1991-12-02,,Tokoro,(JPN),Hokkaido,146.0,46.0,(JPN)
134382,137442,Yurika Yoshida,1993-07-07,,Tokoro,(JPN),Hokkaido,152.0,46.0,(JPN)
134383,137444,Kosuke Morozumi,1988-07-27,,Karuizawa,(JPN),Nagano,165.0,68.0,(JPN)
134384,137445,Yusuke Morozumi,1985-01-16,,Karuizawa,(JPN),Nagano,177.0,76.0,(JPN)
134385,137446,Tetsuro Shimizu,1988-02-10,,Karuizawa,(JPN),Nagano,180.0,72.0,(JPN)
134386,137447,Tsuyoshi Yamaguchi,1984-11-21,,,,,174.0,74.0,(JPN)
134387,137448,Saori Suzuki,1990-01-09,,Nagai,(JPN),Yamagata,160.0,56.0,(JPN)
134388,137449,Reina Umehara,1983-08-01,,Tokyo,(JPN),Tokyo,161.0,52.0,(JPN)
134389,137450,Yurie Watabe (Yamazaki-),1989-01-12,,Furano,(JPN),Hokkaido,158.0,53.0,(JPN)
134390,137451,Daichi Hara,1997-03-04,,Tokyo,(JPN),Tokyo,172.0,75.0,(JPN)
134391,137452,Ikuma Horishima,1997-12-11,,Ikeda,(JPN),Gifu,170.0,66.0,(JPN)
134392,137453,Naoya Tabara,1980-12-24,,Wakayama,(JPN),Wakayama,165.0,69.0,(JPN)
134393,137454,Taisei Yamamoto,2001-03-29,,Tokyo,(JPN),Tokyo,173.0,70.0,(JPN)
134394,137455,Satoko Miyahara,1998-03-26,,Kyoto,(JPN),Kyoto,152.0,43.0,(JPN)
134395,137456,Kana Muramoto,1993-03-03,,Akashi,(JPN),Hyogo,162.0,,(JPN)
134396,137457,Kaori Sakamoto,2000-04-09,,Kobe,(JPN),Hyogo,158.0,,(JPN)
134397,137458,Miu Suzaki,1999-12-15,,Nagoya,(JPN),Aichi,153.0,,(JPN)
134398,137459,Keiji Tanaka,1994-11-22,,Kurashiki,(JPN),Okayama,172.0,70.0,(JPN)
134399,137460,Shoma Uno,1997-12-17,,Nagoya,(JPN),Aichi,159.0,55.0,(JPN)
134400,137461,Akane Hosoyamada,1992-03-09,,Banff,(CAN),Alberta,163.0,59.0,(CAN)
134401,137462,Tomomi Iwahara,1987-12-19,,,,,161.0,58.0,(JPN)
134402,137464,Shoko Ono (Nihonyanagi-),1981-09-05,,Asahikawa,(JPN),Hokkaido,158.0,59.0,(JPN)
134403,137465,Aoi Shiga,1999-07-04,,,,,165.0,56.0,(JPN)
134404,137466,Suzuka Taka,1996-10-16,,,,,160.0,51.0,(JPN)
134405,137467,Naho Terashima,1993-05-02,,,,,157.0,58.0,(JPN)
134406,137468,Haruka Toko,1997-03-16,,Tokyo,(JPN),Tokyo,167.0,64.0,(JPN)
134407,137470,Go Yamamoto,1995-01-27,,Toyama,(JPN),Toyama,175.0,63.0,(JPN)
134408,137471,Takako Oguchi (Omukai-),1984-08-08,,Wajima,(JPN),Ishikawa,162.0,64.0,(JPN)
134409,137472,Katsuyuki Miyajima,1995-12-27,,Sapporo,(JPN),Hokkaido,177.0,74.0,(JPN)
134410,137473,Kaori Iwabuchi,1993-04-28,,Ueda,(JPN),Nagano,161.0,52.0,(JPN)
134411,137474,Yuka Seto,1997-02-22,,Kamikawa,(JPN),Hokkaido,168.0,55.0,(JPN)
134412,137475,Junshiro Kobayashi,1991-06-11,,Hachimantai,(JPN),Iwate,168.0,55.0,(JPN)
134413,137476,Ryoyu Kobayashi,1996-11-08,,Hachimantai,(JPN),Iwate,173.0,60.0,(JPN)
134414,137477,Asami Hirono,1990-11-08,,,,,160.0,58.0,(JPN)
134415,137478,Kurumi Imai,1999-09-24,,Nagano,(JPN),Nagano,147.0,45.0,(JPN)
134416,137479,Reira Iwabuchi,2001-12-14,,Ichinoseki,(JPN),Iwate,145.0,38.0,(JPN)
134417,137480,Haruna Matsumoto,1993-07-26,,Sapporo,(JPN),Hokkaido,157.0,52.0,(JPN)
134418,137481,Hikaru Oe,1995-08-03,,Toyama,(JPN),Toyama,158.0,55.0,(JPN)
134419,137482,Miyabi Onitsuka,1998-10-12,,,,,158.0,47.0,(JPN)
134420,137483,Sena Tomita,1999-10-05,,Myoko,(JPN),Niigata,160.0,58.0,(JPN)
134421,137484,Raibu Katayama,1995-05-04,,Yaizu,(JPN),Shizuoka,164.0,60.0,(JPN)
134422,137485,Hiroaki Kunitake,2002-02-10,,Agui,(JPN),Aichi,163.0,54.0,(JPN)
134423,137486,Yuri Okubo,2000-07-27,,Sapporo,(JPN),Hokkaido,175.0,56.0,(JPN)
134424,137487,Masaki Shiba,1986-04-26,,,,,170.0,75.0,(JPN)
134425,137488,Yuto Totsuka,2001-09-27,,Yokohama,(JPN),Kanagawa,169.0,64.0,(JPN)
134426,137489,Arisa Go,1987-12-12,,Obihiro,(JPN),Hokkaido,160.0,54.0,(JPN)
134427,137490,Erina Kamiya,1992-01-05,,Obihiro,(JPN),Hokkaido,167.0,58.0,(JPN)
134428,137491,Ayano Sato,1996-12-10,,Kushiro,(JPN),Hokkaido,157.0,56.0,(JPN)
134429,137492,Tsubasa Hasegawa,1994-02-08,,Nakashibetsu,(JPN),Hokkaido,172.0,72.0,(JPN)
134430,137493,Seitaro Ichinohe,1996-01-25,,Abashiri,(JPN),Hokkaido,176.0,70.0,(JPN)
134431,137494,Shota Nakamura,1993-09-02,,Tomakomai,(JPN),Hokkaido,171.0,67.0,(JPN)
134432,137495,Takuro Oda,1992-07-13,,Tokyo,(JPN),Tokyo,178.0,75.0,(JPN)
134433,137496,Ryosuke Tsuchiya,1994-11-29,,Nakanojo,(JPN),Gunma,178.0,68.0,(JPN)
134434,137497,Shione Kaminaga,1999-09-26,,Nagano,(JPN),Nagano,164.0,65.0,(JPN)
134435,137498,Sumire Kikuchi,1996-01-15,,,,,160.0,52.0,(JPN)
134436,137499,Yuki Kikuchi,1990-07-24,,,,,160.0,54.0,(JPN)
134437,137500,Hitomi Saito,1990-07-09,,Sagamihara,(JPN),Kanagawa,152.0,48.0,(JPN)
134438,137502,Keita Watanabe,1992-03-25,,Kawagoe,(JPN),Saitama,172.0,65.0,(JPN)
134439,137503,Hiroki Yokoyama,1994-02-18,,Kobe,(JPN),Hyogo,168.0,60.0,(JPN)
134440,137504,Kazuki Yoshinaga,1999-07-31,,,,,173.0,63.0,(JPN)
134441,137505,Mariya Grigorova,1996-03-04,,Almaty,(KAZ),Almaty,161.0,57.0,(KAZ)
134442,137508,Olga Mikhaylovna Poltoranina (Dudchenko-),1987-02-27,,Ridder,(KAZ),Shyrgys Qazaqstan,167.0,57.0,(KAZ)
134443,137509,Maksim Braun,1993-04-16,,Pavlodar,(KAZ),Pavlodar,,,(KAZ)
134444,137510,Timur Khamitgatin,1993-04-27,,,,,,,
134445,137511,Vasily Nikolayevich Podkorytov,1994-01-11,,,,,,,
134446,137512,Vladislav Vitenko,1995-03-18,,,,,,,
134447,137513,Roman Aleksandrovich Yeryomin,1997-01-01,,Balkashino,(KAZ),Aqmola,,,(KAZ)
134448,137514,Anna Vitalyevna Shevchenko,1993-08-04,,Pavlodar,(KAZ),Pavlodar,166.0,52.0,(KAZ)
134449,137515,Valeriya Yevgenyevna Tyuleneva,1997-09-27,,Shchuchinsk,(KAZ),Aqmola,181.0,56.0,(KAZ)
134450,137516,Vitaly Pukhkalo,1992-09-09,,,,,174.0,70.0,(KAZ)
134451,137517,Marzhan Akzhigit,2000-06-29,,,,,165.0,57.0,
134452,137518,Ayaulym Amrenova,2001-11-30,,Almaty,(KAZ),Almaty,168.0,,(KAZ)
134453,137519,Akmarzhan Kayratovna Kalmurzayeva,1995-12-25,,Almaty,(KAZ),Almaty,157.0,52.0,(KAZ)
134454,137520,Ildar Badrutdinov,2000-01-12,,Shymkent,(KAZ),Ongutsik Qazaqstan,172.0,63.0,(KAZ)
134455,137521,Ayza Yevratovna Mambekova,1999-02-25,,Almaty,(KAZ),Almaty,163.0,,(KAZ)
134456,137522,Elizabet Baytakovna Tursynbaeva,2000-02-14,,,,,148.0,34.0,(RUS)
134457,137523,Nikita Kopyrenko,1998-03-14,,Almaty,(KAZ),Almaty,180.0,97.0,(KAZ)
134458,137524,Sergey Viktorovich Tkachenko,1999-06-08,,Ridder,(KAZ),Shyrgys Qazaqstan,168.0,54.0,(KAZ)
134459,137525,Artyom Pavlovich Krikunov,1996-09-07,,Quaraghandy,(KAZ),Quaraghandy,187.0,78.0,(KAZ)
134460,137527,Stanislav Aleksandrovich Palkin,1996-08-04,,Quaraghandy,(KAZ),Quaraghandy,182.0,78.0,(KAZ)
134461,137528,Iong A Kim,1992-08-03,,,,,172.0,60.0,(KOR)
134462,137529,Anastassiya Vladimirovna Krestova,1996-01-31,,Rudny,(KAZ),Kostanay,168.0,62.0,(KAZ)
134463,137530,Yerkebulan Shamukhanov,1999-08-23,,Kostanay,(KAZ),Kostanay,173.0,68.0,(KAZ)
134464,137532,Sabrina Wanjiku Simader,1998-04-13,,Kilifi,(KEN),Kilifi,,,(KEN)
134465,137533,Tariel Zharkymbaev,1996-09-17,,Bishkek,(KGZ),Bishkek,,,(KGZ)
134466,137536,Kim Dong-Wu,1995-06-01,,,,,183.0,86.0,
134467,137537,Yekaterina Avvakumova,1990-10-26,,Veliky Ustyug,(RUS),Vologda,162.0,60.0,(RUS)
134468,137538,Jung Ju-Mi,1997-09-11,,,,,,,
134469,137539,Go Eun-Jeong,1996-06-05,,,,,156.0,52.0,
134470,137540,Timofei Alexeyevich Lapshin,1988-02-03,,Krasnoyarsk,(RUS),Krasnoyarsk Kray,183.0,73.0,(RUS)
134471,137541,Kim Min-Seong,1994-12-03,,,,,165.0,73.0,
134472,137542,Kim Yu-Ran,1992-04-23,,,,,170.0,78.0,
134473,137543,Ju Hye-Ri,1991-02-21,,,,,170.0,58.0,
134474,137544,Kim Eun-Ho,1996-07-02,,,,,170.0,67.0,
134475,137545,Kim Magnus,1998-07-21,,Busan,(KOR),Busan,178.0,76.0,(KOR)
134476,137546,Jang Hye-Ji,1997-08-07,,,,,162.0,56.0,
134477,137547,Kim Cho-Hui,1996-09-07,,Uijeongbu,(KOR),Gyeonggi,164.0,63.0,(KOR)
134478,137548,Kim Eun-Jeong,1990-11-29,,,,,158.0,53.0,(KOR)
134479,137549,Kim Gyeong-Ae,1994-01-21,,,,,155.0,59.0,(KOR)
134480,137550,Kim Seon-Yeong,1993-05-18,,,,,155.0,56.0,(KOR)
134481,137551,Kim Yeong-Mi,1991-03-10,,,,,155.0,61.0,(KOR)
134482,137552,Kim Chang-Min,1985-09-04,,,,,168.0,65.0,(KOR)
134483,137553,Kim Min-Chan,1987-02-26,,Daegu,(KOR),Daegu,173.0,78.0,(KOR)
134484,137554,Lee Gi-Bok,1995-07-18,,Chuncheon,(KOR),Gangwon,183.0,82.0,(KOR)
134485,137555,Lee Gi-Jeong,1995-07-18,,Chuncheon,(KOR),Gangwon,183.0,83.0,(KOR)
134486,137556,Oh Eun-Su,1993-01-04,,,,,178.0,78.0,
134487,137557,Seong Se-Hyeon,1990-12-02,,,,,173.0,68.0,
134488,137558,Jang Yu-Jin,2001-05-01,,,,,167.0,56.0,
134489,137559,Kim Gyeong-Eun,1998-08-08,,Seoul,(KOR),Seoul,161.0,58.0,(KOR)
